       0    1    2     3        4        5        6         7
168  0.3  0.8  0.4  10.0  6.76473  2.57681  2.64366  11.96960
169  0.2  0.3  0.7  10.0  6.76477  2.28409  3.06929  11.01574
170  0.3  1.0  1.0  10.0  6.76575  2.58611  2.01588  12.34736
171  0.6  0.4  0.5  10.0  6.76786  2.53268  2.00443  11.48761
172  0.1  0.3  1.0  10.0  6.76818  2.81828  3.01488  13.52928
173  0.5  0.4  0.7  10.0  6.77076  2.56709  3.02482  15.13193
174  0.6  0.2  0.3  10.0  6.77138  2.18942  4.03541  11.96191
175  0.3  0.6  0.5  10.0  6.77156  2.38551  2.61250  11.07447
176  0.1  0.3  0.6  10.0  6.77332  2.98555  2.33536  13.39987
177  0.3  0.1  0.8  10.0  6.77573  2.50850  2.02299  12.46001
178  0.4  0.6  0.2  10.0  6.77713  2.77198  2.99638  14.76526
179  1.0  0.8  0.9  10.0  6.77720  2.78864  2.03975  13.90744
180  0.5  0.8  0.1  10.0  6.77820  2.70636  2.28380  14.37896
181  0.6  0.1  0.8  10.0  6.77850  2.85588  2.54437  13.43447
182  0.9  0.7  0.3  10.0  6.77859  1.76824  3.05032  10.19752
183  0.8  1.0  0.2  10.0  6.77909  2.24241  3.99516  10.92569
184  0.2  0.3  0.8  10.0  6.78085  2.38079  3.00343  12.32604
185  0.7  0.4  0.5  10.0  6.78231  2.31774  3.23442  10.97396
186  0.7  0.5  0.8  10.0  6.78248  2.50397  3.03497  13.53995
187  0.9  0.7  0.2  10.0  6.78424  2.66480  1.09748  12.86387
188  0.7  0.3  0.5  10.0  6.78636  2.59709  2.37249  12.97259
189  0.2  0.9  0.3  10.0  6.78755  3.24667  2.02896  15.48681
190  0.6  1.0  0.9  10.0  6.78943  2.34696  3.46541  12.96398
191  0.7  0.9  0.5  10.0  6.79196  2.34828  3.58150  12.27189
192  0.8  0.6  0.2  10.0  6.79314  2.79572  2.01465  17.43845
193  0.8  0.1  1.0  10.0  6.79340  2.33243  3.45324  12.31963
194  0.6  0.6  0.6  10.0  6.79662  2.71392  2.00991  13.28264
195  0.8  0.6  0.6  10.0  6.79877  3.02939  3.00135  14.29321
196  0.9  1.0  0.9  10.0  6.79962  3.77432  1.99928  16.00118
197  0.8  1.0  0.8  10.0  6.79995  2.82164  2.15493  14.13934
198  0.8  0.6  0.5  10.0  6.80040  2.24489  3.67257  13.52630
199  0.4  0.4  0.7  10.0  6.80458  2.60472  1.99693  12.20923
200  1.0  0.7  0.5  10.0  6.80643  2.59028  3.15643  12.26384
201  0.7  0.6  0.4  10.0  6.80726  2.30029  3.01609  13.66445
202  0.4  0.9  0.2  10.0  6.81001  2.47697  1.06682  12.54265
203  0.5  0.6  0.7  10.0  6.81021  1.49695  3.44035  10.03788
204  0.9  0.2  1.0  10.0  6.81544  2.50145  2.03253  13.03738
205  0.3  0.6  0.9  10.0  6.82091  2.39514  2.99848  15.06844
206  0.5  0.6  0.2  10.0  6.82126  2.56896  2.01078  12.01915
207  0.4  0.5  0.5  10.0  6.82181  2.44788  2.98474  11.95885
208  0.4  0.2  0.1  10.0  6.82187  2.60670  2.99894  13.73533
209  0.8  0.9  0.3  10.0  6.82987  2.33326  3.04024  12.33168
210  0.4  0.3  0.8  10.0  6.83014  2.65673  2.19022  13.24255
211  0.6  0.3  1.0  10.0  6.83282  2.22464  2.04016  11.52015
212  0.3  0.4  0.8  10.0  6.83438  2.51053  2.02512  12.84345
213  0.1  0.2  1.0  10.0  6.83461  2.36476  3.11562  12.41907
214  0.3  0.6  0.3  10.0  6.83683  2.64431  3.03168  14.10315
215  0.2  0.8  0.2  10.0  6.84949  2.34507  3.00485  12.28880
216  0.5  0.5  0.2  10.0  6.85211  2.73811  3.00454  14.22966
217  1.0  0.9  0.5  10.0  6.85329  2.54935  2.22697  12.84452
218  0.6  1.0  0.6  10.0  6.85408  2.48286  2.11530  14.15189
219  0.3  0.4  1.0  10.0  6.85410  2.19729  2.99566  12.24141
220  0.9  0.1  0.2  10.0  6.85785  2.37436  3.01016  13.34207
221  1.0  0.3  0.2  10.0  6.85948  2.57030  3.00943  11.38979
222  0.8  0.1  0.6  10.0  6.86362  2.31067  3.00251  12.00296
223  1.0  0.2  0.2  10.0  6.86603  2.25143  3.06752  12.39544
224  0.2  0.1  0.7  10.0  6.86614  2.74177  2.01416  13.05324
225  1.0  0.5  0.2  10.0  6.86622  2.81521  2.45048  14.48567
226  1.0  0.5  1.0  10.0  6.86791  2.24873  3.76054  11.41279
227  0.2  0.3  0.4  10.0  6.87125  2.63309  2.25980  13.33653
228  0.6  0.6  1.0  10.0  6.87181  3.23272  3.71539  16.19222
229  0.3  0.9  0.5  10.0  6.87273  3.39348  2.06465  16.84318
230  0.6  0.1  0.2  10.0  6.87485  1.97731  3.45070  10.24464
231  0.2  0.6  0.3  10.0  6.87502  3.09397  3.36542  18.92689
232  1.0  0.7  0.9  10.0  6.87528  2.06954  3.00251  10.83692
233  0.6  0.5  0.5  10.0  6.87772  2.39820  3.25081  14.17114
234  0.5  0.1  0.1  10.0  6.87813  3.15241  2.00837  14.96264
235  0.9  1.0  0.7  10.0  6.88080  2.52438  1.87567  12.01432
236  1.0  0.2  0.3  10.0  6.88109  2.48570  3.28513  14.29186
237  0.8  0.1  0.4  10.0  6.88124  2.96151  1.05001  13.57062
238  0.3  0.8  0.9  10.0  6.88175  1.78336  3.99572  11.24039
239  0.7  1.0  0.1  10.0  6.88195  2.99233  3.34848  14.12757
240  0.2  0.7  0.9  10.0  6.88294  2.38325  3.33018  11.99642
241  0.1  0.6  0.8  10.0  6.88601  2.78807  2.81430  15.16367
242  0.2  0.9  0.7  10.0  6.88665  2.95492  2.24938  16.13198
243  0.6  0.6  0.4  10.0  6.89095  3.29874  2.45933  19.33503
244  0.7  0.4  0.6  10.0  6.89160  2.59919  3.00120  12.41952
245  0.2  0.2  1.0  10.0  6.89244  2.74828  2.06251  16.08577
246  0.6  0.8  0.4  10.0  6.89406  2.79787  2.03204  14.02492
247  0.4  0.1  0.7  10.0  6.89416  2.67161  1.00827  14.72658
248  0.4  0.5  0.9  10.0  6.89704  2.99708  3.03231  13.28090
249  0.6  0.8  0.8  10.0  6.89722  2.83839  3.03392  12.59750
250  0.8  0.3  0.8  10.0  6.89798  2.07864  3.01856  11.55931
251  0.3  0.7  0.4  10.0  6.89814  2.81421  2.45403  14.14693
252  1.0  0.1  0.2  10.0  6.89946  2.15151  3.04954  10.36351
253  0.6  0.1  0.4  10.0  6.89965  2.66811  2.35453  12.06154
254  0.1  0.4  0.4  10.0  6.90011  3.05161  3.00651  15.24008
255  0.1  0.2  0.4  10.0  6.90277  1.94999  3.71938  10.58897
256  0.3  0.8  0.3  10.0  6.90487  3.26686  1.35962  14.50049
257  0.4  1.0  0.9  10.0  6.90623  2.96360  3.07081  13.49655
258  0.1  0.2  0.1  10.0  6.90719  2.32376  3.04723  12.50312
259  0.5  0.1  0.5  10.0  6.90788  2.07259  3.37905  12.52161
260  1.0  0.8  0.4  10.0  6.90846  2.45752  3.00957  14.31211
261  0.5  1.0  0.6  10.0  6.91113  2.58799  2.99946  11.86923
262  0.9  1.0  0.6  10.0  6.91372  3.13828  3.01616  18.16401
263  0.9  0.7  0.7  10.0  6.91609  3.43207  1.30188  13.66634
264  0.8  0.5  0.1  10.0  6.91640  2.54022  3.50719  14.50381
265  0.8  0.1  0.8  10.0  6.91647  2.40067  3.27483  12.56620
266  0.1  0.2  0.7  10.0  6.91825  2.38171  2.29243  11.82615
267  1.0  0.4  0.1  10.0  6.91946  2.77274  2.10493  14.22798
268  0.4  0.5  0.6  10.0  6.91994  2.88209  2.26350  13.53367
269  0.6  1.0  0.8  10.0  6.92159  3.01869  2.32861  16.98427
270  0.6  0.3  0.2  10.0  6.92260  2.48731  3.46415  16.34563
271  0.1  0.5  0.5  10.0  6.92336  2.23596  3.99589  13.10444
272  1.0  0.2  0.8  10.0  6.92437  2.19452  2.62207  11.27193
273  0.7  0.4  0.1  10.0  6.92584  2.35015  2.26478  12.29398
274  0.7  0.8  0.2  10.0  6.92636  1.92691  3.04900  12.38157
275  0.5  0.2  0.7  10.0  6.92921  2.75691  2.45990  14.11025
276  0.4  0.4  0.9  10.0  6.93074  2.71569  3.00889  13.99494
277  0.1  0.3  0.9  10.0  6.93614  2.42891  2.77395  12.04505
278  0.2  0.9  0.4  10.0  6.93920  2.81445  2.23060  15.96694
279  0.3  0.1  1.0  10.0  6.93925  2.57316  3.67554  15.30759
280  0.8  0.3  0.5  10.0  6.94063  2.75674  2.37939  12.95460
281  0.4  0.9  0.4  10.0  6.94215  2.40283  3.03908  11.21649
282  0.9  0.4  0.7  10.0  6.94443  2.46323  3.21063  13.68700
283  0.2  0.6  0.9  10.0  6.94810  2.04698  2.33901  11.09240
284  0.5  1.0  0.2  10.0  6.95050  2.55667  3.01910  12.14382
285  0.9  0.8  0.6  10.0  6.95114  2.78649  2.57956  14.20660
286  0.4  0.2  0.9  10.0  6.95206  2.08000  3.02845  13.44951
287  0.3  0.2  0.5  10.0  6.95762  2.92175  3.00603  13.87964
288  0.8  0.5  0.6  10.0  6.95777  2.46283  3.20857  11.78544
289  1.0  0.1  0.7  10.0  6.95886  2.54677  2.55538  12.02080
290  0.2  0.8  0.8  10.0  6.96044  2.27368  3.96095  14.07794
291  1.0  0.6  0.9  10.0  6.96110  2.38670  3.37254  12.87701
292  0.2  0.7  0.7  10.0  6.96511  2.53225  2.00844  12.02211
293  0.2  0.5  0.9  10.0  6.96542  2.29443  3.07573  11.55497
294  0.9  0.3  0.9  10.0  6.96603  3.19360  3.00132  17.53360
295  0.4  1.0  0.7  10.0  6.96771  3.42604  1.22369  18.38593
296  0.9  1.0  0.3  10.0  6.96780  2.19714  4.06034  11.75135
297  0.7  0.9  0.4  10.0  6.97019  2.04521  3.48047  11.67095
298  0.7  0.2  1.0  10.0  6.97265  2.55638  4.01685  13.01380
299  1.0  0.5  0.3  10.0  6.97281  2.44473  2.99111  12.36805
300  0.7  0.1  0.4  10.0  6.97293  2.49443  2.35889  12.16171
301  0.1  0.8  0.2  10.0  6.97412  2.63486  2.81708  15.49765
302  0.2  0.1  1.0  10.0  6.97442  2.44640  3.03014  13.74400
303  0.8  1.0  0.7  10.0  6.97459  2.93666  3.00833  14.51249
304  0.2  0.3  1.0  10.0  6.97530  2.32547  2.77189  11.94448
305  0.5  0.8  0.9  10.0  6.97592  2.61291  2.35318  12.12158
306  0.6  0.5  0.6  10.0  6.97734  2.06551  3.01184  11.38949
307  0.3  0.7  0.7  10.0  6.97915  2.78166  3.00813  12.42066
308  0.4  0.3  0.6  10.0  6.97927  2.03116  4.00046  13.37851
309  0.1  0.6  0.3  10.0  6.97998  2.71186  2.10346  12.71294
310  1.0  0.6  0.3  10.0  6.98297  2.86751  3.05163  15.66726
311  0.2  0.2  0.3  10.0  6.98311  2.57101  2.38722  12.51396
312  0.3  1.0  0.9  10.0  6.98386  2.87475  2.07662  13.45669
313  1.0  0.3  0.1  10.0  6.98550  2.40711  3.54760  12.27618
314  0.2  0.7  1.0  10.0  6.98582  1.99153  4.00444  11.25444
315  0.3  1.0  0.4  10.0  6.98681  2.56056  2.98957  12.18159
316  0.3  0.9  0.8  10.0  6.99353  2.31490  3.07613  12.47814
317  0.8  0.3  0.9  10.0  6.99353  2.54697  2.02150  12.59149
318  0.6  0.2  0.2  10.0  6.99599  3.50261  2.44279  19.08882
319  0.1  0.9  0.7  10.0  6.99914  2.11523  2.00747  10.57756
320  0.9  1.0  0.4  10.0  7.00393  2.78100  2.22924  12.36501
321  0.6  1.0  0.4  10.0  7.01002  3.63177  2.68180  17.02399
322  0.4  0.7  0.1  10.0  7.01129  2.58464  2.01669  14.20688
323  0.4  0.9  1.0  10.0  7.01298  2.97243  2.97897  15.10142
324  0.4  0.9  0.1  10.0  7.01631  2.54282  3.00795  12.32896
325  0.1  0.1  0.7  10.0  7.01656  2.54321  3.01675  14.08648
326  0.4  0.4  0.5  10.0  7.01893  1.90754  3.54796  10.97649
327  0.9  0.4  1.0  10.0  7.02007  3.13984  1.01903  16.64257
328  0.5  0.3  1.0  10.0  7.02039  2.21382  2.10132  11.15668
329  0.1  0.7  0.9  10.0  7.02511  2.26719  2.99610  14.64764
330  0.4  0.9  0.6  10.0  7.02911  3.12541  1.02310  15.34736
331  0.5  0.2  0.8  10.0  7.02944  3.67684  3.05606  18.85464
332  0.9  0.7  1.0  10.0  7.03111  2.79430  3.11475  15.04958
333  0.7  0.5  0.6  10.0  7.03158  2.75068  3.03611  14.10417
334  1.0  1.0  0.1  10.0  7.03300  2.41501  1.99872  11.88312
335  1.0  0.4  0.4  10.0  7.03365  1.79908  4.56682  11.37077
336  0.6  0.8  1.0  10.0  7.03506  2.49043  2.78393  13.00508
337  0.7  0.2  0.4  10.0  7.03570  2.56816  1.01265  12.57989
338  0.6  0.7  0.5  10.0  7.03774  2.94630  2.42613  15.32315
339  0.7  1.0  0.4  10.0  7.03909  2.38507  2.92722  11.78774
340  0.9  0.5  0.9  10.0  7.03986  2.22457  1.57606  11.14466
341  0.5  0.2  0.3  10.0  7.04055  2.57680  3.19393  16.50557
342  0.4  0.6  0.1  10.0  7.04322  2.12245  3.56381  11.28906
343  1.0  0.7  0.3  10.0  7.04345  2.33453  3.17408  12.17070
344  0.7  0.5  0.2  10.0  7.04608  3.16229  3.06327  14.46629
345  0.8  0.1  0.7  10.0  7.04761  2.78128  3.21484  12.46266
346  0.2  0.6  0.2  10.0  7.04988  2.89818  3.00719  13.72114
347  0.8  0.8  0.4  10.0  7.05145  2.98487  2.81623  14.32523
348  0.2  0.5  0.5  10.0  7.05334  2.37487  2.99608  11.41384
349  1.0  0.3  0.3  10.0  7.05356  2.33118  4.04410  12.95438
350  0.3  0.1  0.1  10.0  7.05551  2.95449  2.50717  17.58462
351  0.6  0.2  0.7  10.0  7.05738  2.43393  3.02306  12.66779
352  0.5  0.7  0.4  10.0  7.05803  2.60113  2.31869  11.95130
353  0.4  0.9  0.5  10.0  7.05888  2.73585  3.05329  13.43637
354  0.1  0.9  0.3  10.0  7.06276  3.30226  1.99896  15.25699
355  0.8  0.9  0.9  10.0  7.06528  2.96855  2.99172  13.43015
356  0.1  0.6  0.9  10.0  7.06619  2.89411  2.03904  17.98768
357  0.6  0.9  0.4  10.0  7.06801  2.24565  3.35631  11.84083
358  0.2  0.3  0.1  10.0  7.06859  2.62552  3.00597  15.16843
359  0.4  0.3  0.1  10.0  7.07497  1.94980  4.03029  12.73131
360  0.3  0.3  0.2  10.0  7.07582  2.06119  3.01922  13.31171
361  0.8  0.4  1.0  10.0  7.07587  3.23693  1.02349  15.01677
362  0.2  0.1  0.8  10.0  7.07633  3.06369  2.03548  13.56881
363  0.3  0.7  0.9  10.0  7.07702  2.78076  1.13396  14.08408
364  0.9  0.3  0.3  10.0  7.07766  2.66509  1.99649  12.26819
365  0.5  0.6  0.5  10.0  7.07810  2.87870  3.08474  13.34524
366  0.2  1.0  0.2  10.0  7.07836  2.06877  3.44205  11.25380
